branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
3290,453,1637,3332,7285,57687,14789,204750,652,3898,2438,0,0,0,0,0,0,0,0,0,0
4257,544,1687,2037,8266,63085,20346,210750,884,5581,3301,0,0,0,0,0,0,0,0,0,0
3255,461,1933,4136,7343,64279,14562,241625,663,3859,2422,0,0,0,0,0,0,0,0,0,0
3253,459,2014,5318,7174,66930,14564,251625,647,3864,2417,0,0,0,0,0,0,0,0,0,0
3278,451,1964,4511,7306,65296,14742,245250,651,3886,2432,0,0,0,0,0,0,0,0,0,0
3274,448,1869,5362,7224,62178,14642,233875,636,3881,2430,0,0,0,0,0,0,0,0,0,0
3289,378,1503,2148,6917,56228,14778,187750,704,3894,2440,0,0,0,0,0,0,0,0,0,0
3270,453,1758,4420,7206,58478,14617,219875,654,3872,2433,0,0,0,0,0,0,0,0,0,0
3301,352,1735,5294,6244,57689,14908,216750,640,3905,2448,0,0,0,0,0,0,0,0,0,0
3257,440,1814,5382,6930,60314,14576,226875,619,3866,2419,0,0,0,0,0,0,0,0,0,0
3257,444,2027,5558,7256,67407,14574,253375,642,3866,2419,0,0,0,0,0,0,0,0,0,0
3249,448,1424,2182,7039,53236,14546,177875,636,3858,2416,0,0,0,0,0,0,0,0,0,0
3252,365,895,4220,6340,72073,14558,112000,651,3862,2416,0,0,0,0,0,0,0,0,0,0
3258,441,1873,5629,7379,62307,14577,234375,677,3866,2421,0,0,0,0,0,0,0,0,0,0
3278,384,1899,3609,6707,63126,14738,237125,642,3886,2432,0,0,0,0,0,0,0,0,0,0
3951,526,2283,6200,8056,75939,18238,285250,762,4963,3075,0,0,0,0,0,0,0,0,0,0
3258,455,1470,2085,7183,54992,14566,183750,660,3861,2423,0,0,0,0,0,0,0,0,0,0
3286,444,1706,3567,7434,56758,14770,213375,670,3892,2437,0,0,0,0,0,0,0,0,0,0
3293,474,1760,4503,7120,58573,14791,220250,652,3897,2442,0,0,0,0,0,0,0,0,0,0
3302,376,1682,4277,6294,55925,14913,210250,648,3908,2448,0,0,0,0,0,0,0,0,0,0
3314,460,1744,3641,7210,57989,14958,218000,643,3918,2456,0,0,0,0,0,0,0,0,0,0
3278,319,1366,2019,5680,51113,14740,170625,618,3884,2435,0,0,0,0,0,0,0,0,0,0
3291,466,1798,5358,7138,59776,14783,224625,624,3897,2440,0,0,0,0,0,0,0,0,0,0
3278,457,1817,4225,7189,60412,14742,227125,661,3886,2432,0,0,0,0,0,0,0,0,0,0
3262,440,1822,5469,7239,60598,14600,227625,672,3872,2422,0,0,0,0,0,0,0,0,0,0
3278,453,1180,4378,7341,76129,14740,147625,668,3886,2432,0,0,0,0,0,0,0,0,0,0
3253,375,1405,2052,6277,52543,14537,175500,668,3850,2421,0,0,0,0,0,0,0,0,0,0
3288,466,1737,4257,7079,57771,14761,217125,669,3888,2442,0,0,0,0,0,0,0,0,0,0
3642,508,2466,5987,8210,82002,16692,308250,734,4454,2817,0,0,0,0,0,0,0,0,0,0
3250,282,1558,4292,5402,51817,14549,194750,635,3860,2416,0,0,0,0,0,0,0,0,0,0
3253,447,2072,5377,7135,68899,14564,259000,659,3864,2417,0,0,0,0,0,0,0,0,0,0
3259,339,1530,2820,5231,57277,14588,191250,655,3869,2419,0,0,0,0,0,0,0,0,0,0
3286,413,1703,4361,6411,56680,14767,213125,656,3892,2440,0,0,0,0,0,0,0,0,0,0
3252,427,1822,5496,7177,60606,14556,227875,633,3862,2416,0,0,0,0,0,0,0,0,0,0
3265,451,1917,6606,7243,63747,14606,239750,620,3872,2424,0,0,0,0,0,0,0,0,0,0
3488,459,1852,5459,6993,61612,16085,231500,619,4215,2670,0,0,0,0,0,0,0,0,0,0
3615,482,1605,1810,7965,60029,16520,200625,802,4435,2804,0,0,0,0,0,0,0,0,0,0
3278,449,1941,5264,7026,64522,14740,242500,642,3886,2432,0,0,0,0,0,0,0,0,0,0
3311,442,1955,5103,7210,65028,14951,244375,658,3916,2451,0,0,0,0,0,0,0,0,0,0
3260,433,1867,5749,7220,62079,14586,233375,642,3868,2421,0,0,0,0,0,0,0,0,0,0
3626,546,2377,7396,8252,79068,18930,297250,792,5118,3168,6346,0,0,0,0,0,0,0,0,0
3266,406,1453,1952,6349,54339,14594,181625,654,3867,2428,0,0,0,0,0,0,0,0,0,0
3254,440,1705,4476,7021,56698,14563,213125,645,3864,2416,0,0,0,0,0,0,0,0,0,0
3273,370,1854,5129,6153,61602,14635,231500,667,3879,2429,0,0,0,0,0,0,0,0,0,0
3282,382,1779,3747,6518,59199,14756,222625,635,3889,2435,0,0,0,0,0,0,0,0,0,0
3269,453,2032,4186,7443,67594,14621,254000,679,3876,2427,0,0,0,0,0,0,0,0,0,0
3248,367,1447,2354,6304,54130,14530,180750,687,3853,2415,0,0,0,0,0,0,0,0,0,0
3300,443,1835,5415,7360,61017,14894,229375,678,3901,2447,0,0,0,0,0,0,0,0,0,0
3249,350,1644,4212,6005,65590,14550,205625,613,3860,2417,0,0,0,0,0,0,0,0,0,0
3311,446,2095,5507,7215,69674,14952,262000,662,3917,2451,0,0,0,0,0,0,0,0,0,0
3297,462,1846,4304,7406,61396,14819,230750,667,3903,2444,0,0,0,0,0,0,0,0,0,0
3311,444,1509,2197,7148,56455,14946,188625,651,3914,2456,0,0,0,0,0,0,0,0,0,0
3278,463,1905,6452,7082,63317,14738,238125,622,3886,2432,0,0,0,0,0,0,0,0,0,0
3252,412,1697,4332,6566,56425,14558,212125,634,3862,2416,0,0,0,0,0,0,0,0,0,0
3292,454,1834,3802,7487,60965,14798,229125,663,3898,2445,0,0,0,0,0,0,0,0,0,0
3254,443,2027,5505,7181,67387,14565,253375,633,3864,2416,0,0,0,0,0,0,0,0,0,0
3290,400,1086,2280,6669,60509,14786,135625,643,3897,2441,0,0,0,0,0,0,0,0,0,0
3252,436,662,4177,7114,85215,14556,82750,655,3862,2416,0,0,0,0,0,0,0,0,0,0
3261,446,1761,5210,7077,58577,14588,220250,636,3869,2421,0,0,0,0,0,0,0,0,0,0
3261,434,1975,5625,7488,65681,14592,246875,637,3869,2421,0,0,0,0,0,0,0,0,0,0
3252,441,1810,5135,7028,60177,14558,226125,635,3862,2416,0,0,0,0,0,0,0,0,0,0
3269,389,1542,1993,6514,57694,14619,192750,653,3874,2426,0,0,0,0,0,0,0,0,0,0
3259,448,1722,4259,7123,57252,14567,215250,647,3861,2423,0,0,0,0,0,0,0,0,0,0
3254,431,1878,3977,7074,62458,14565,234750,676,3864,2416,0,0,0,0,0,0,0,0,0,0
3283,464,1883,5886,7741,62627,14758,235375,659,3889,2437,0,0,0,0,0,0,0,0,0,0
3264,438,1842,5619,7205,61307,14608,230500,649,3873,2422,0,0,0,0,0,0,0,0,0,0
3252,333,1362,2436,5980,50970,14558,170375,632,3862,2416,0,0,0,0,0,0,0,0,0,0
3688,463,2081,4480,7390,69212,17394,260125,666,4536,2902,0,0,0,0,0,0,0,0,0,0
3263,446,1850,5090,6867,61523,14596,231125,661,3871,2424,0,0,0,0,0,0,0,0,0,0
3258,452,1819,5477,7120,60504,14577,227500,646,3866,2421,0,0,0,0,0,0,0,0,0,0
3844,383,1841,4447,6607,61268,17972,230375,702,4782,3056,0,0,0,0,0,0,0,0,0,0
3259,392,994,1994,6575,59363,14587,124250,638,3866,2422,0,0,0,0,0,0,0,0,0,0
3252,456,1701,4284,7253,56575,14542,212625,654,3855,2420,0,0,0,0,0,0,0,0,0,0
4108,557,1353,6282,9160,106617,19250,169250,881,5279,3304,0,0,0,0,0,0,0,0,0,0
3279,451,1803,5574,7257,63572,14733,225500,661,3882,2434,0,0,0,0,0,0,0,0,0,0
3278,451,1853,5436,7145,61621,14738,231625,659,3886,2432,0,0,0,0,0,0,0,0,0,0
3262,462,1509,1969,7266,56487,14594,188750,662,3869,2421,0,0,0,0,0,0,0,0,0,0
3622,495,1963,4771,7692,65257,16504,245250,753,4433,2798,0,0,0,0,0,0,0,0,0,0
3278,449,1725,4156,7330,57377,14738,215750,656,3886,2432,0,0,0,0,0,0,0,0,0,0
3259,450,1865,5810,7526,62063,14580,233375,667,3867,2424,0,0,0,0,0,0,0,0,0,0
3313,385,1770,4577,6924,58868,14954,221375,640,3917,2453,0,0,0,0,0,0,0,0,0,0
3259,440,1504,2272,7234,56288,14576,188125,670,3863,2421,0,0,0,0,0,0,0,0,0,0
847201,21860,31048,69940,245959,5382106,77924,356375,2750,16758,10006,0,0,0,0,0,0,0,0,0,0
3252,426,1143,3281,7349,72420,14556,142875,694,3862,2416,0,0,0,0,0,0,0,0,0,0
3644,555,2273,6270,8304,75637,18616,284250,837,5080,3137,6042,0,0,0,0,0,0,0,0,0
3263,450,1930,4514,7365,64206,14594,241375,645,3871,2424,0,0,0,0,0,0,0,0,0,0
3616,538,1725,2231,8958,64547,16511,215625,767,4432,2804,0,0,0,0,0,0,0,0,0,0
3252,453,1735,4251,7129,57688,14558,216625,641,3862,2416,0,0,0,0,0,0,0,0,0,0
3285,407,1791,3164,6552,59536,14767,223875,646,3892,2435,0,0,0,0,0,0,0,0,0,0
3248,385,1668,4173,6485,55482,14542,208625,651,3858,2416,0,0,0,0,0,0,0,0,0,0
3257,450,1828,5655,7207,60797,14576,228625,653,3866,2419,0,0,0,0,0,0,0,0,0,0
3473,461,1532,2215,7005,57316,15940,191500,686,4197,2659,0,0,0,0,0,0,0,0,0,0
3261,439,731,4443,7283,102864,14595,91375,681,3871,2419,0,0,0,0,0,0,0,0,0,0
3266,435,1652,5302,7042,82285,14615,206500,669,3873,2429,0,0,0,0,0,0,0,0,0,0
4251,572,2500,5500,8607,83144,20073,312500,890,5559,3254,0,0,0,0,0,0,0,0,0,0
3257,438,1876,4859,7791,62405,14578,234750,655,3866,2419,0,0,0,0,0,0,0,0,0,0
3256,452,1437,2106,7140,53750,14571,179625,675,3864,2419,0,0,0,0,0,0,0,0,0,0
3262,442,1786,5389,7172,59407,14594,223500,626,3870,2424,0,0,0,0,0,0,0,0,0,0
3264,454,1991,5103,7099,66203,14608,248750,666,3873,2422,0,0,0,0,0,0,0,0,0,0
3260,367,610,4782,6688,109527,14587,76250,622,3868,2424,0,0,0,0,0,0,0,0,0,0
3259,363,1154,4296,6299,75097,14582,144250,631,3867,2424,0,0,0,0,0,0,0,0,0,0
3294,378,1366,2179,6228,51103,14803,170625,634,3900,2445,0,0,0,0,0,0,0,0,0,0
3288,392,1928,5506,6414,64139,14777,241000,631,3894,2437,0,0,0,0,0,0,0,0,0,0
3244,442,1704,4077,7102,56685,14514,213125,632,3849,2415,0,0,0,0,0,0,0,0,0,0
3278,453,1867,5302,7269,62089,14743,233250,624,3886,2433,0,0,0,0,0,0,0,0,0,0
3270,458,1885,4478,7093,62662,14620,235500,623,3876,2429,0,0,0,0,0,0,0,0,0,0
3271,302,1295,1969,5510,48486,14698,161875,655,3872,2431,0,0,0,0,0,0,0,0,0,0
3311,391,1743,4248,6548,57949,14950,217875,644,3917,2451,0,0,0,0,0,0,0,0,0,0
3483,461,2011,5288,7221,66847,16069,251375,647,4211,2668,0,0,0,0,0,0,0,0,0,0
3250,437,1898,5653,7582,63140,14551,237375,670,3860,2416,0,0,0,0,0,0,0,0,0,0
3260,432,677,5619,7277,105888,14584,84625,653,3868,2421,0,0,0,0,0,0,0,0,0,0
3302,451,1479,2131,7376,55311,14911,184875,636,3908,2448,0,0,0,0,0,0,0,0,0,0
3262,380,1125,3367,6439,75872,14596,140625,639,3870,2424,0,0,0,0,0,0,0,0,0,0
3260,440,883,4444,7445,109638,14586,110375,642,3868,2421,0,0,0,0,0,0,0,0,0,0
3284,453,2002,5186,6932,66578,14759,250375,621,3890,2437,0,0,0,0,0,0,0,0,0,0
3250,428,1923,5748,7127,63943,14553,240250,637,3860,2416,0,0,0,0,0,0,0,0,0,0
3259,437,1486,2074,7333,55571,14583,185750,688,3868,2419,0,0,0,0,0,0,0,0,0,0
3434,542,2664,5006,8563,88585,18948,333125,882,5142,3134,6825,0,0,0,0,0,0,0,0,0
3252,324,794,4650,5989,79625,14556,99125,639,3862,2416,0,0,0,0,0,0,0,0,0,0
3252,435,1693,4509,7129,56279,14558,211625,641,3862,2416,0,0,0,0,0,0,0,0,0,0
3250,346,1711,5396,6309,56916,14554,213875,628,3859,2417,0,0,0,0,0,0,0,0,0,0
3282,414,1546,1830,6342,57832,14755,193250,667,3888,2435,0,0,0,0,0,0,0,0,0,0
889454,22987,36250,71322,266018,5643799,4774417,4531375,69791,1294688,680867,0,0,0,0,0,0,0,0,0,0
3265,453,1738,4305,7293,57802,14602,217250,641,3871,2427,0,0,0,0,0,0,0,0,0,0
4689,389,1883,2935,5974,62637,21574,235375,801,5582,3444,0,0,0,0,0,0,0,0,0,0
3256,454,1107,3469,7276,76293,14561,138375,660,3859,2423,0,0,0,0,0,0,0,0,0,0
3285,452,1484,2093,7558,55500,14770,185375,660,3893,2435,0,0,0,0,0,0,0,0,0,0
3278,447,1869,5298,7142,62146,14740,233500,644,3886,2432,0,0,0,0,0,0,0,0,0,0
3930,535,1549,5174,8098,87731,18132,193500,746,4933,3055,0,0,0,0,0,0,0,0,0,0
3274,459,1966,6497,7202,65368,14642,245750,636,3881,2430,0,0,0,0,0,0,0,0,0,0
3300,457,1929,5190,7196,64170,14828,241125,685,3906,2443,0,0,0,0,0,0,0,0,0,0
3262,460,1491,2049,7655,55767,14584,186250,667,3863,2426,0,0,0,0,0,0,0,0,0,0
3269,446,1977,5485,7284,65742,14616,247125,659,3875,2426,0,0,0,0,0,0,0,0,0,0
3288,454,1944,6783,7352,64619,14776,242875,635,3894,2440,0,0,0,0,0,0,0,0,0,0
3282,452,2007,4368,7303,66706,14741,250750,655,3883,2439,0,0,0,0,0,0,0,0,0,0
3252,447,1735,4468,7332,57687,14560,216750,656,3862,2416,0,0,0,0,0,0,0,0,0,0
3252,433,1398,2023,7336,52290,14556,174625,647,3862,2416,0,0,0,0,0,0,0,0,0,0
4285,552,2208,4330,8668,73400,20443,275875,874,5652,3351,0,0,0,0,0,0,0,0,0,0
3286,311,1633,3811,5444,54308,14769,204000,641,3892,2440,0,0,0,0,0,0,0,0,0,0
3259,446,1890,4550,7480,62877,14586,236375,657,3868,2425,0,0,0,0,0,0,0,0,0,0
3261,450,1821,5332,7095,60571,14590,227750,639,3869,2421,0,0,0,0,0,0,0,0,0,0
3266,452,1441,2083,7105,53911,14605,180125,663,3870,2426,0,0,0,0,0,0,0,0,0,0
3245,368,1700,5311,6322,56529,14530,212375,616,3853,2416,0,0,0,0,0,0,0,0,0,0
3252,447,1652,3635,7347,54944,14554,206625,653,3862,2416,0,0,0,0,0,0,0,0,0,0
3252,446,1805,4527,7261,59996,14558,225500,655,3862,2416,0,0,0,0,0,0,0,0,0,0
3248,431,941,6615,7228,91636,14542,117500,640,3858,2416,0,0,0,0,0,0,0,0,0,0
3253,376,1461,2035,6668,54684,14561,182625,663,3862,2417,0,0,0,0,0,0,0,0,0,0
3588,493,1965,4989,7864,65362,16328,245625,771,4392,2776,0,0,0,0,0,0,0,0,0,0
5317504,39265,76362,88085,379214,12671851,16535435,9545500,97592,3571392,1761455,331422,0,0,0,0,0,0,0,0,0
3602,374,1983,3840,6450,65984,16437,248000,722,4419,2791,0,0,0,0,0,0,0,0,0,0
3250,412,1008,5118,7501,77355,14549,126000,659,3860,2416,0,0,0,0,0,0,0,0,0,0
5252915,39659,78022,86465,389772,13109559,16555492,9753125,100541,3580127,1766827,275869,0,0,0,0,0,0,0,0,0
3290,448,1824,5362,7105,60643,14785,228000,677,3896,2440,0,0,0,0,0,0,0,0,0,0
3264,446,1849,5746,7175,61468,14605,231125,642,3872,2422,0,0,0,0,0,0,0,0,0,0
3326,409,1725,4568,6800,57350,15008,215500,658,3929,2462,0,0,0,0,0,0,0,0,0,0
3252,453,1789,5160,7048,59536,14554,223750,628,3862,2416,0,0,0,0,0,0,0,0,0,0
3251,452,1463,2420,7357,54721,14553,182750,644,3860,2416,0,0,0,0,0,0,0,0,0,0
3259,434,1912,5719,7541,63578,14583,238875,668,3867,2421,0,0,0,0,0,0,0,0,0,0
3258,432,1828,5540,7227,60791,14583,228500,662,3867,2419,0,0,0,0,0,0,0,0,0,0
3268,458,1789,4443,7029,59499,14612,223625,662,3874,2426,0,0,0,0,0,0,0,0,0,0
3256,444,1858,5360,7221,61764,14559,232250,641,3859,2423,0,0,0,0,0,0,0,0,0,0
3259,453,1755,1987,7366,65638,14587,219250,671,3868,2419,0,0,0,0,0,0,0,0,0,0
3278,435,1169,5218,7110,91064,14738,146250,693,3886,2432,0,0,0,0,0,0,0,0,0,0
3292,463,2008,5626,7091,66770,14791,251125,634,3897,2443,0,0,0,0,0,0,0,0,0,0
3280,461,1718,4030,7209,57141,14747,214750,653,3888,2432,0,0,0,0,0,0,0,0,0,0
3250,448,1936,5582,7147,64405,14549,242125,645,3860,2416,0,0,0,0,0,0,0,0,0,0
3284,317,1357,2261,5635,50759,14761,169625,610,3890,2437,0,0,0,0,0,0,0,0,0,0
3285,449,2013,4139,7070,66939,14768,251625,659,3893,2435,0,0,0,0,0,0,0,0,0,0
3609,485,2219,5363,7910,73732,16459,277125,725,4431,2803,0,0,0,0,0,0,0,0,0,0
3292,455,1938,5589,7483,64433,14796,242375,667,3898,2441,0,0,0,0,0,0,0,0,0,0
3281,456,1948,5534,7096,64797,14754,243500,640,3889,2435,0,0,0,0,0,0,0,0,0,0
3254,376,1399,2258,6458,52347,14548,174875,648,3856,2420,0,0,0,0,0,0,0,0,0,0
3260,449,1755,4668,7147,58346,14586,219375,648,3868,2421,0,0,0,0,0,0,0,0,0,0
4118,534,2216,4640,8322,73725,19383,277125,929,5377,3162,0,0,0,0,0,0,0,0,0,0
3304,467,1856,5299,7141,61746,14922,232125,624,3910,2448,0,0,0,0,0,0,0,0,0,0
3257,462,2064,5195,7282,68687,14570,258125,653,3862,2422,0,0,0,0,0,0,0,0,0,0
4255,549,1726,2018,8192,64546,20256,215750,858,5603,3310,0,0,0,0,0,0,0,0,0,0
3253,432,1827,5494,7284,60730,14560,228375,627,3864,2417,0,0,0,0,0,0,0,0,0,0
3263,448,1809,5238,6884,60167,14597,226250,635,3870,2424,0,0,0,0,0,0,0,0,0,0
3257,439,1827,4527,7306,60779,14579,228500,637,3867,2419,0,0,0,0,0,0,0,0,0,0
3252,370,1124,5376,6499,89182,14560,140500,661,3862,2416,0,0,0,0,0,0,0,0,0,0
4170,559,1724,2022,8642,64465,19698,215375,926,5462,3218,0,0,0,0,0,0,0,0,0,0
3249,315,1624,4319,5443,53965,14544,202875,631,3857,2416,0,0,0,0,0,0,0,0,0,0
3259,447,1836,5627,7261,61094,14585,229500,647,3867,2421,0,0,0,0,0,0,0,0,0,0
3259,462,1780,4323,7233,59156,14580,222375,664,3867,2424,0,0,0,0,0,0,0,0,0,0
3284,383,1621,3948,6039,53888,14759,202500,635,3890,2437,0,0,0,0,0,0,0,0,0,0
3252,391,1412,2100,6619,52850,14557,176500,649,3859,2419,0,0,0,0,0,0,0,0,0,0
3300,449,1974,5276,6881,65647,14908,246875,646,3906,2448,0,0,0,0,0,0,0,0,0,0
3252,440,1854,5543,7430,61675,14558,231875,672,3862,2416,0,0,0,0,0,0,0,0,0,0
892583,23602,32115,66445,267278,5493389,4792002,4014500,69085,1298867,683515,0,0,0,0,0,0,0,0,0,0
3262,442,1767,4248,7266,58727,14598,220750,659,3870,2424,0,0,0,0,0,0,0,0,0,0
3269,394,1441,2171,6255,53920,14625,180125,653,3875,2425,0,0,0,0,0,0,0,0,0,0
3275,458,1789,5259,6949,59507,14644,223625,667,3881,2430,0,0,0,0,0,0,0,0,0,0
3258,439,1820,5339,7159,60527,14575,227500,636,3866,2421,0,0,0,0,0,0,0,0,0,0
3252,446,1688,4161,7208,56141,14556,211000,636,3862,2416,0,0,0,0,0,0,0,0,0,0
3273,447,2021,5273,7012,67191,14642,252625,638,3881,2432,0,0,0,0,0,0,0,0,0,0
3252,388,1470,2597,6607,54988,14556,183750,622,3862,2416,0,0,0,0,0,0,0,0,0,0
3261,449,1704,4221,7227,56688,14590,213125,660,3869,2421,0,0,0,0,0,0,0,0,0,0
3276,466,1908,5603,7487,63464,14731,238625,651,3884,2432,0,0,0,0,0,0,0,0,0,0
3634,481,1773,4459,7786,70778,16660,221625,746,4451,2809,0,0,0,0,0,0,0,0,0,0
3265,351,1744,5505,6392,58014,14616,217875,666,3872,2429,0,0,0,0,0,0,0,0,0,0
6097959,48370,194425,86688,1142573,29712972,28241403,24303125,1455197,7429172,2023768,361918,135148,0,0,0,0,0,0,0,0
3273,445,1967,4548,7395,65408,14705,246000,667,3875,2431,0,0,0,0,0,0,0,0,0,0
3250,437,1795,5464,7304,59695,14549,224500,618,3860,2416,0,0,0,0,0,0,0,0,0,0
3663,481,2201,4812,7987,73165,16793,275000,746,4485,2841,0,0,0,0,0,0,0,0,0,0
3293,452,1819,5343,7257,60504,14794,227375,678,3897,2445,0,0,0,0,0,0,0,0,0,0
3756,435,1849,2093,6986,69165,17278,231125,770,4604,2897,0,0,0,0,0,0,0,0,0,0
3252,446,1732,4284,7041,57626,14542,216750,652,3855,2420,0,0,0,0,0,0,0,0,0,0
3316,444,1216,5291,7226,82242,14970,152000,629,3921,2454,0,0,0,0,0,0,0,0,0,0
3298,463,1868,5221,7034,62146,14812,233625,654,3902,2448,0,0,0,0,0,0,0,0,0,0
3252,440,1904,4378,7515,63283,14556,238000,655,3862,2416,0,0,0,0,0,0,0,0,0,0
3262,318,1372,2250,5846,51347,14591,171500,649,3869,2424,0,0,0,0,0,0,0,0,0,0
3309,451,1829,4726,7482,60846,14925,228750,666,3908,2455,0,0,0,0,0,0,0,0,0,0
3254,441,1752,4372,7257,58266,14565,218875,664,3864,2416,0,0,0,0,0,0,0,0,0,0
3299,370,1839,5714,6545,61155,14823,229875,657,3906,2444,0,0,0,0,0,0,0,0,0,0
3272,455,2203,4831,7381,73256,14705,275250,634,3875,2431,0,0,0,0,0,0,0,0,0,0
4262,570,1830,2739,8715,68422,20234,228500,904,5596,3301,0,0,0,0,0,0,0,0,0,0
3250,428,1746,5088,6950,58061,14549,218125,639,3860,2416,0,0,0,0,0,0,0,0,0,0
3307,436,1704,3810,7235,60146,14931,212875,651,3912,2451,0,0,0,0,0,0,0,0,0,0
4065,569,2300,6419,8547,76474,18916,287375,768,5117,3178,0,0,0,0,0,0,0,0,0,0
3250,460,1839,5378,7153,61143,14551,229750,639,3860,2416,0,0,0,0,0,0,0,0,0,0
3246,364,1641,2070,6456,61395,14536,205125,625,3855,2417,0,0,0,0,0,0,0,0,0,0
3259,433,1516,5843,7152,71572,14588,189500,634,3869,2419,0,0,0,0,0,0,0,0,0,0
3276,451,1781,4554,7231,59211,14650,222625,655,3882,2430,0,0,0,0,0,0,0,0,0,0
3290,400,1808,5353,6305,60147,14790,226000,646,3897,2438,0,0,0,0,0,0,0,0,0,0
5959,650,1902,5387,10953,88458,29054,237750,972,7976,5031,0,0,0,0,0,0,0,0,0,0
3296,436,587,2152,7510,68371,14805,73375,666,3899,2445,0,0,0,0,0,0,0,0,0,0
3263,450,1702,4011,7051,56615,14596,212875,639,3871,2424,0,0,0,0,0,0,0,0,0,0
3261,461,1902,5486,7368,63232,14591,237750,655,3869,2424,0,0,0,0,0,0,0,0,0,0
3274,457,1734,4293,7415,57685,14724,216625,633,3882,2432,0,0,0,0,0,0,0,0,0,0
3264,377,1765,5246,6720,58666,14604,220500,654,3873,2422,0,0,0,0,0,0,0,0,0,0
3257,352,1361,2117,6302,50915,14567,170250,650,3860,2421,0,0,0,0,0,0,0,0,0,0
3246,436,2038,5567,7390,67760,14521,254750,639,3851,2415,0,0,0,0,0,0,0,0,0,0
4432,593,2310,4582,9247,76812,21113,288750,933,5865,3497,0,0,0,0,0,0,0,0,0,0
3260,372,1691,4584,6459,56217,14584,211250,648,3868,2421,0,0,0,0,0,0,0,0,0,0
881785,21599,34681,61194,243139,5118540,4776607,4335250,64964,1302429,686640,0,0,0,0,0,0,0,0,0,0
3275,393,1654,2235,6541,61856,14653,206625,673,3883,2432,0,0,0,0,0,0,0,0,0,0
3261,444,1734,4805,6959,57684,14590,216750,626,3869,2421,0,0,0,0,0,0,0,0,0,0
3278,380,1630,4183,6090,54219,14740,203875,619,3886,2432,0,0,0,0,0,0,0,0,0,0
3290,481,1825,4734,7020,60677,14791,228000,626,3898,2438,0,0,0,0,0,0,0,0,0,0
3257,447,1870,5261,7403,62148,14577,233625,660,3867,2419,0,0,0,0,0,0,0,0,0,0
946801,23354,38042,67016,273355,5837645,5186254,4755000,74794,1402398,752233,0,0,0,0,0,0,0,0,0,0
3278,446,1830,5361,7150,60850,14738,228750,632,3886,2432,0,0,0,0,0,0,0,0,0,0
3259,451,1844,4678,7124,61324,14583,230375,648,3868,2419,0,0,0,0,0,0,0,0,0,0
3259,460,1856,5188,7282,61694,14569,231875,678,3861,2423,0,0,0,0,0,0,0,0,0,0
3274,461,1832,4225,7226,60946,14710,229000,652,3877,2431,0,0,0,0,0,0,0,0,0,0
3297,416,1590,2104,6274,59490,14820,198625,652,3904,2441,0,0,0,0,0,0,0,0,0,0
3251,313,1563,3777,5369,51974,14556,195250,629,3859,2417,0,0,0,0,0,0,0,0,0,0
3278,374,1655,4168,6486,55038,14738,207000,648,3886,2432,0,0,0,0,0,0,0,0,0,0
3286,446,1856,5385,7180,61770,14768,232125,630,3892,2437,0,0,0,0,0,0,0,0,0,0
3299,464,1261,5316,6974,78456,14816,157625,673,3903,2448,0,0,0,0,0,0,0,0,0,0
3261,378,1631,3437,6609,61010,14595,203875,656,3871,2419,0,0,0,0,0,0,0,0,0,0
3325,453,1848,5648,7398,61445,15002,231000,687,3928,2465,0,0,0,0,0,0,0,0,0,0
3278,451,1596,5419,7176,67977,14740,199500,675,3886,2432,0,0,0,0,0,0,0,0,0,0
3929,537,2006,4545,8069,66708,18138,250875,749,4942,3055,0,0,0,0,0,0,0,0,0,0
3274,458,2090,5382,7195,69541,14724,261375,632,3882,2432,0,0,0,0,0,0,0,0,0,0
3251,468,1495,2255,7235,55933,14555,186875,656,3860,2416,0,0,0,0,0,0,0,0,0,0
3309,461,1704,3924,7233,56646,14938,212875,661,3914,2451,0,0,0,0,0,0,0,0,0,0
3311,452,2102,5278,7252,69905,14949,262750,638,3915,2453,0,0,0,0,0,0,0,0,0,0
3250,443,1989,5458,7261,66158,14551,248500,658,3860,2416,0,0,0,0,0,0,0,0,0,0
3958,464,2017,5026,7249,67070,18360,252125,761,4960,3071,0,0,0,0,0,0,0,0,0,0
3325,468,1541,2024,7320,57629,15000,192500,657,3925,2462,0,0,0,0,0,0,0,0,0,0
3286,456,1796,5379,7125,59726,14769,224500,643,3892,2440,0,0,0,0,0,0,0,0,0,0
3960,533,2298,7483,8187,76430,18272,287250,767,4963,3078,0,0,0,0,0,0,0,0,0,0
3258,448,1783,4253,7310,59301,14566,222875,642,3861,2423,0,0,0,0,0,0,0,0,0,0
3259,446,1243,5589,7378,82024,14584,155500,652,3869,2419,0,0,0,0,0,0,0,0,0,0
3261,444,1459,2034,7177,54557,14590,182250,678,3868,2425,0,0,0,0,0,0,0,0,0,0
3250,352,1720,4725,6314,57208,14553,215000,644,3860,2416,0,0,0,0,0,0,0,0,0,0
3312,453,1789,4422,7294,59519,14948,223750,661,3916,2453,0,0,0,0,0,0,0,0,0,0
3309,447,1865,4943,7606,61991,14942,232875,645,3914,2451,0,0,0,0,0,0,0,0,0,0
