branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
3281,461,1950,5554,6268,57420,14611,215750,599,3860,2416,4468,310,32,354,64,3900,7,2445,105,0
3284,365,1622,3607,6195,55391,14587,208250,612,3894,2437,4458,333,40,446,78,716882,515,382684,1240,0
3248,383,1616,3438,7190,60722,14585,228250,624,3867,2419,4760,1388,949,1945,234,4913,6,3044,124,0
3313,438,1430,5586,7491,61581,14563,231500,563,3858,2416,4257,317,38,386,72,3874,5,2422,74,0
3296,471,1931,5795,7369,62764,14512,236000,586,3884,2432,4495,308,43,456,71,3896,8,2440,101,0
3268,381,1692,3760,8437,93212,21479,350500,629,3877,2429,4428,314,35,448,76,3871,5,2422,173,0
3262,446,1874,6230,7065,57042,14736,214375,588,3886,2432,3852,319,36,463,73,3894,6,2437,122,0
3272,382,1788,4301,6186,57269,14579,215375,629,3862,2416,4483,312,38,373,71,3868,4,2421,105,0
3250,442,770,5442,5096,54378,14535,204375,583,3862,2416,4360,305,47,344,71,3848,3,2414,142,0
3978,548,2038,4725,7236,60084,14549,225750,572,3867,2419,4497,297,26,360,68,3870,5,2424,97,0
3286,455,1779,3894,6240,73624,14578,147250,569,3886,2432,4394,314,67,441,67,1318311,480,694518,1247,0
519973,23364,29379,106391,7368,59756,14717,224625,574,3872,2424,4430,345,46,456,71,3894,5,2440,141,0
3259,405,1764,4090,7002,62888,14731,236250,567,3858,2416,4366,325,37,461,72,3869,6,2419,98,0
3278,449,1833,5291,7066,62294,14775,234000,621,3857,2418,4399,317,45,443,71,3880,3,2435,147,0
3273,452,1830,5085,7155,57712,14616,217000,638,3859,2418,4464,314,29,463,72,3894,6,2437,98,0
3256,442,620,4224,7297,64347,14719,242000,619,3870,2424,4055,316,38,446,67,1552329,591,849229,2255,0
3252,451,1650,3297,7243,66886,14804,251375,591,4213,2667,4433,305,30,370,66,3871,6,2429,75,0
3254,444,878,5085,7352,60803,14929,228625,580,3884,2432,4384,351,58,450,72,3903,5,2441,108,0
3270,446,1166,3697,7012,60407,14565,227250,590,3888,2435,3837,302,42,455,69,3851,5,2415,109,0
3261,458,1770,4304,6276,54688,14581,205625,704,4498,2851,5060,295,30,356,70,3932,5,2464,111,0
3323,460,1899,5704,7261,62204,14566,233750,582,3896,2441,4621,331,29,460,74,3869,5,2421,106,0
1126290,29552,40624,86824,7340,65308,14950,245375,578,3870,2424,4319,306,46,470,70,3862,6,2416,102,0
3262,470,1768,4537,7079,60523,14740,227375,572,3858,2416,4558,318,52,454,71,3858,7,2416,173,0
3245,446,1856,5512,7313,65859,14992,247625,581,3879,2425,4466,291,31,372,63,3891,14,2438,109,0
3285,476,1678,3433,7414,61735,14632,231875,564,3860,2416,4386,300,49,346,63,4561,10,2875,162,0
3283,351,1734,4216,6475,107783,15928,87250,599,3892,2440,4508,402,62,544,71,3865,6,2424,143,0
3259,455,1880,5523,6449,56675,14927,213000,625,3902,2444,4524,309,48,444,63,3900,5,2443,110,0
3270,464,1771,3264,7093,67040,14744,179375,581,3919,2456,4016,310,31,477,69,5154,6,3216,135,0
3260,463,1878,5603,7168,63634,14740,239000,602,3861,2427,3875,306,35,384,62,3877,6,2431,98,0
3288,467,1742,4175,6455,57117,14790,214625,582,3858,2420,4483,312,32,382,67,4963,5,3070,137,0
6466,677,2534,4691,7181,63351,14771,238125,599,3870,2421,4611,457,83,563,87,31870,12,19226,279,0
3275,407,1706,4311,7358,53197,14738,200000,580,3870,2424,4468,319,37,460,71,3864,8,2416,95,0
887009,22952,41523,61895,7103,62175,14569,233625,623,3884,2432,4465,17987,10559,20691,1064,3876,5,2430,118,0
3268,460,1731,4294,6957,56062,14542,210750,583,3862,2416,4356,306,30,440,63,3862,4,2416,158,0
3263,466,1218,5229,7832,69408,16920,260875,598,3882,2432,4332,316,40,462,67,3865,5,2426,100,0
3252,456,1901,6090,6573,58119,14745,218375,564,3883,2432,3766,330,28,445,71,4461,4,2820,195,0
3269,458,1761,3906,373613,12102405,16408216,9993375,603,3861,2423,4567,300,45,444,66,3867,6,2419,72,0
3316,446,816,3979,6974,60584,14590,227750,53902,794220,431983,162863,286,42,389,66,3862,3,2416,145,0
3475,464,1904,5259,6977,57151,14772,214875,599,3870,2424,4361,300,26,395,71,3888,4,2437,109,0
3271,446,2084,6659,6306,72345,14578,154125,548,3868,2424,3899,313,42,451,62,3860,7,2418,81,0
3281,464,1823,4483,6969,78316,14576,161500,572,3872,2424,4380,397,54,531,86,3865,4,2425,176,0
3269,443,1942,4131,6883,64571,14585,242750,578,3906,2450,4496,319,41,463,76,3884,7,2432,107,0
3282,462,733,4356,6963,87113,14569,155875,613,3892,2437,4421,339,41,457,69,3870,5,2424,112,0
3254,448,1960,5336,7068,97020,14808,99250,632,3870,2424,4549,321,31,460,74,3868,5,2421,77,0
3270,456,1937,5471,7526,64167,15949,241125,615,3907,2450,4382,319,30,465,79,3873,5,2425,158,0
3285,461,1768,3991,7233,63411,14768,238500,591,3891,2435,4440,310,31,451,73,3849,6,2415,114,0
3250,445,1805,3648,6620,65050,14644,244500,602,3939,2470,4426,328,40,446,80,3894,6,2440,109,0
3272,462,1747,4055,7380,70179,14558,263750,716,5235,3266,5461,308,31,363,68,1609566,596,887839,2407,0
3290,470,1672,3184,7468,58619,14561,220250,637,4440,2809,4220,8805,4639,12636,399,3862,5,2416,161,0
3273,367,1697,4301,7136,60929,14551,229000,590,4187,2655,4332,332,23,448,69,3884,4,2432,103,0
4036,553,997,5277,8213,72807,22094,273625,617,3886,2432,4358,318,28,408,78,3862,4,2416,140,0
3277,459,1874,4439,6559,63094,14794,237125,615,3861,2423,4331,315,27,388,74,3874,7,2422,108,0
3252,453,1671,3711,7094,61041,16724,229500,578,3862,2416,4413,315,34,448,78,3858,5,2416,98,0
3294,463,1247,5163,7248,57411,14585,215750,572,3906,2448,4524,297,34,468,69,3910,5,2448,167,0
3830,515,2143,5273,6174,54895,14920,206375,594,3886,2432,4413,331,44,414,83,3896,7,2440,103,0
4773,548,2171,4493,7096,61314,14763,230375,574,3858,2416,4402,344,31,464,81,3882,6,2432,118,0
3252,438,1758,4572,7380,56491,14917,212375,602,3861,2423,4574,329,61,442,67,3902,5,2443,108,0
3273,453,1955,4822,7095,60651,14556,228000,561,3858,2416,3815,322,32,450,71,3867,4,2421,104,0
3260,458,1768,4197,7223,67865,14843,255000,577,3851,2415,4132,306,27,381,69,3862,5,2416,102,0
3279,466,1707,3503,7135,57407,14549,215875,603,3928,2459,4566,316,37,380,73,3870,7,2424,135,0
3971,545,2161,6292,7069,57984,14643,217875,598,3871,2424,4612,327,30,396,71,3910,6,2449,155,0
522397,23138,98733,105030,7360,62528,14844,235250,49330,718472,383584,157776,317,49,445,70,3893,5,2444,79,0
3278,394,1562,3110,6606,59863,14597,225000,740,5153,3220,5464,318,34,454,76,3893,5,2435,172,0
3264,455,1879,5237,6860,62182,14726,219500,561,3862,2416,4368,329,28,389,70,3917,8,2456,114,0
3256,454,1103,3332,6969,61375,14733,230750,595,3875,2425,4213,321,33,448,71,3868,4,2421,181,0
3250,445,1765,4948,7882,68619,18179,258125,594,3886,2432,4475,321,39,450,74,4456,7,2822,153,0
3262,460,1923,3807,7236,62334,14558,234375,611,3895,2435,4546,317,44,460,70,3862,5,2416,112,0
3260,307,1576,4030,7296,59790,14960,224625,67796,1319181,696385,115353,314,26,454,73,3911,4,2453,145,0
3268,455,1661,3686,6544,56985,14601,214250,580,3867,2421,3829,442,78,569,86,5397,4,3161,118,0
3252,457,1821,5393,7257,63917,14751,240250,564,3899,2438,3678,318,37,451,71,3868,5,2421,102,0
3326,476,1921,5418,7120,57892,14647,217500,599,3860,2416,4241,305,38,471,79,4951,4,3063,172,0
3272,462,1692,3683,7242,63081,14754,237125,582,3888,2436,4376,290,44,386,68,5421,7,3222,109,0
3302,429,1873,3793,7032,64379,14569,242125,583,3868,2419,4333,346,31,456,74,3884,4,2432,102,0
3273,405,1754,4667,6874,62238,16680,234000,78888,2223139,837721,163669,307,33,471,68,3860,4,2416,144,0
3260,361,1973,5176,7064,63141,14549,237250,588,3864,2419,4364,309,47,448,70,3862,6,2420,100,0
3254,405,1691,4109,7265,62567,14630,235250,615,3903,2444,4462,308,38,451,68,3888,3,2435,146,0
3304,465,1860,5499,6320,57646,15892,216750,579,3875,2425,3862,318,34,453,66,3862,6,2416,115,0
3261,447,1829,4865,7116,74879,14789,183750,617,3893,2438,4623,297,38,396,73,3864,4,2416,120,0
3279,404,1746,3768,6809,56803,14540,213500,609,3864,2419,4241,319,33,475,72,3862,4,2416,102,0
3290,469,1852,4868,7180,59724,14594,224500,563,3862,2416,3682,19601,12478,23520,1484,3864,5,2421,139,0
3269,445,1927,5716,6492,70723,14793,137875,598,4202,2660,4346,307,52,444,76,3864,5,2419,108,0
3256,400,1709,4607,7197,57439,14560,215875,583,3868,2424,4327,286,32,454,69,3865,7,2423,104,0
3257,459,1789,4253,6244,58171,14584,218625,590,3862,2416,4414,321,43,460,72,3862,7,2416,103,0
3285,459,2030,5749,7288,62940,14594,236500,605,3865,2421,4501,321,30,438,65,648877,480,354579,1199,0
3259,354,1753,5408,7082,58226,14596,218875,592,3902,2448,4361,327,42,457,71,3862,6,2416,113,0
3279,466,1915,5707,6993,59909,14622,225250,575,3870,2427,4306,296,32,454,68,3895,6,2440,97,0
3248,469,1783,4723,7088,60762,14592,228375,631,3869,2421,4458,311,36,469,69,3868,4,2420,88,0
3285,448,858,6848,7040,59536,14589,223750,582,3892,2435,4196,311,47,364,79,3886,5,2438,115,0
3257,435,1503,5539,6499,57645,14766,216750,576,3860,2416,4399,19656,11547,22131,1242,3873,4,2427,102,0
3285,476,1945,5702,7093,59922,14733,225250,606,3870,2424,3946,315,39,471,74,3862,5,2416,105,0
3259,376,1767,5368,7078,62101,14580,233375,574,3881,2439,3949,330,50,385,74,3860,4,2416,106,0
3311,460,1983,6668,7067,56554,14598,212500,585,3904,2448,4428,26959,20485,40446,2588,3917,6,2453,102,0
3321,453,2042,5356,7081,63662,14922,239250,571,3870,2424,4482,6675,3642,10596,328,3888,4,2432,110,0
3248,461,1743,4434,6985,56192,14560,211250,604,3877,2429,4410,295,29,379,64,3880,4,2427,139,0
3293,464,1236,5334,7275,60640,14586,227875,591,3929,2463,4480,319,33,395,70,5051,14,3146,122,0
3252,453,1746,3361,7220,64706,14622,243125,603,3886,2432,4331,315,35,460,68,3884,7,2432,106,0
3260,378,1288,3341,7241,58713,14922,220750,607,3862,2416,4677,311,42,471,70,3858,8,2417,141,0
3285,465,2084,5641,7169,55319,14613,208000,811,5391,3169,4267,333,34,390,67,3862,4,2416,109,0
3266,402,1685,4432,7101,61368,14581,230625,588,3891,2438,4434,325,32,446,71,3884,4,2438,88,0
3252,460,1845,5354,7032,59174,14556,222375,584,3857,2419,4082,318,43,455,70,3886,4,2432,101,0
3269,457,1833,4339,6467,54528,14560,205000,578,4187,2652,4396,333,46,468,74,3862,7,2416,106,0
3274,462,1760,4502,7362,69935,14609,262875,527,3880,2435,3146,304,23,386,67,3874,6,2424,109,0
3275,454,1857,4092,7470,62967,14540,236625,574,3862,2416,3956,334,57,461,77,4195,4,2656,114,0
3323,441,988,4900,7224,92017,14587,68500,588,3862,2416,4234,298,34,366,63,3875,7,2428,122,0
3252,447,1886,6366,7032,61337,14560,230500,574,3886,2437,4371,310,57,451,75,3867,4,2421,110,0
3252,438,1954,5463,7505,63217,14564,237750,725,4449,2816,5239,326,34,469,72,3910,7,2448,180,0
3519,463,1764,3785,7193,72325,15001,160250,572,3862,2416,4458,306,73,458,62,3877,5,2429,105,0
3278,383,619,4204,7162,66209,14578,248750,613,3884,2428,4399,18858,12360,22563,1245,3870,5,2424,93,0
3274,449,727,5621,6894,55947,14563,210250,529,3869,2421,3337,384,42,518,87,3871,5,2421,70,0
3262,458,2050,5494,262263,5095581,4765217,4825250,557,3860,2416,4367,299,43,456,73,3871,5,2425,114,0
915332,24417,37634,73007,277937,4959067,5128418,4688125,589,3895,2435,4097,310,26,347,73,3878,4,2427,108,0
7989524,318849,1108812,1941161,187835,1963459,754506,3234375,552998,6260074,2948490,564717,6865,2399,10081,1093,394558,247,232788,2299,1
9155127,329837,1571000,1913445,364169,5232638,5487278,17473500,621433,7485609,3597076,769371,27022,7824,25691,3143,1386281,337,727722,2715,1
8951881,331770,1236404,2057218,1623655,26046721,28686831,94738125,262831,4378459,2205050,346687,26539,7914,25895,3264,1231035,184,632829,1968,1
8029814,301897,1340845,1686840,1964253,29072090,30431189,107207625,67415,1329526,691896,157313,27702,7903,25719,3191,1382992,317,727039,2805,1
9211987,337959,1452704,1985669,267768,4119663,4559886,13290750,79013,1408582,741595,214302,22379,5998,17780,2264,1279045,218,662157,1799,1
1514191,20452,146414,38190,171296,6004966,8697436,18339375,120159,2504350,1448701,465803,32039,21365,44365,1721,1369581,54,811892,2627,1
1571548,24157,148058,56685,251883,6514940,9232929,24488000,126496,2577127,1498788,497626,16849,10436,22984,1016,2547393,95,1476982,14379,1
913258,8719,87133,27683,222603,6519648,8845162,15364250,116712,2457625,1422343,456018,16006,10083,22522,1219,2527043,76,1467468,13927,1
1526014,20441,147585,41918,229425,6349296,8975395,19319750,205273,5130982,2970325,720440,11506,8280,20395,674,2504165,43,1447997,13803,1
3233126,45151,350048,70769,193163,6056589,8713468,17530375,111178,2489090,1439685,462720,16036,11753,28681,1222,2472216,57,1429631,13922,1
21567,1785,5289,11365,1680170,29742594,34900114,58104500,475241,5294598,3124279,1691034,40971,29036,53875,1869,3876,6,2422,96,1
3998805,81547,370480,263633,7208,63986,14581,240625,342056,6588070,3805117,1301510,162284,134722,378503,13189,9077014,337,5306694,74796,1
1092923,18552,31593,26761,1393450,28084446,34601119,77387375,593,3893,2437,4052,110792,63097,110775,8209,6652807,186,3853310,38308,1
6168441,131713,515784,465857,7335,100211,14556,160000,390325,6904505,4003535,1447340,343,47,463,74,6539190,149,3787137,38776,1
4113511,61585,218477,137983,7211,57182,14568,214875,354987,6644516,3844564,1329533,104384,63352,104021,6039,9019578,358,5255704,73625,1
599418,11040,83880,31812,152182,2930922,3639574,11016625,82768,1091846,631669,327945,10171,5182,11465,631,1030941,66,597554,8108,1
604599,11605,77952,35945,193426,3314515,3905752,12458500,76498,1015184,586342,289665,16215,7755,15511,976,1048426,88,608219,8064,1
645483,14116,87933,40159,122808,2878218,3664641,10818375,73391,1011968,585034,289171,8734,5255,11712,629,1022442,53,591774,8107,1
619507,11753,86605,39192,148291,3290308,3904137,12353000,63579,847827,493171,234323,10071,5384,11309,616,1017699,52,588681,8260,1
1345027,29562,125967,77760,173434,3276123,3831706,12314125,72925,1014078,585844,288696,11227,6568,13380,792,1013175,44,585855,8003,1
5422,721,2850,7930,10506,117738,23908,300500,839,6286,4003,6655,435,75,676,92,6249,7,3981,212,1
5416,739,2995,7231,10762,87491,23847,329000,920,6286,3998,6782,434,66,719,87,6294,10,4009,160,1
5471,739,2751,7864,10473,92275,23900,346875,843,6252,3977,6817,433,83,727,93,6275,8,4000,147,1
5441,754,2838,8033,10906,90310,24148,339375,843,6238,3971,6461,441,70,729,104,6260,9,3987,152,1
5418,710,2618,6902,11005,89951,23842,338125,880,6243,3974,6435,408,54,675,103,6340,8,4043,144,1
3258,444,1817,4432,7185,83568,14631,145375,602,3916,2453,4593,329,36,450,79,3880,5,2436,104,1
3291,427,1716,4100,7203,64671,14765,243250,594,3882,2434,3923,329,37,453,73,3860,5,2416,109,1
3275,457,1718,3727,7268,61304,14768,230500,621,3879,2434,4560,305,32,446,74,3871,10,2429,107,1
3283,458,1975,5945,7399,85144,14544,143375,678,4911,3050,5081,306,36,458,65,3882,5,2432,107,1
3290,470,1752,3459,48667,894075,553610,917500,591,3874,2427,4375,5844,4248,7170,880,3864,5,2419,92,1
4084,556,2101,4388,7119,66721,14736,250750,615,3896,2440,4113,322,34,455,79,3864,8,2417,93,1
1344424,19526,46779,61375,7236,59163,14586,222250,540,3886,2432,4392,320,32,377,69,3873,7,2422,112,1
3287,462,1866,4569,6306,75000,14588,134000,574,3890,2435,4407,316,38,458,73,3886,4,2432,107,1
3268,444,1690,3555,7207,56440,14580,212125,629,3872,2430,4588,325,43,464,79,3895,5,2437,97,1
3307,485,1783,4084,7156,58918,14767,221500,603,3876,2424,4364,325,33,436,74,3878,8,2430,106,1
829070,17479,26891,67183,7181,70491,14768,264875,591,3867,2419,4363,310,29,408,80,3862,6,2417,112,1
3290,355,1781,4715,7022,58373,14583,219375,642,4424,2796,4773,318,36,333,67,3864,6,2421,102,1
3248,441,1731,3948,6749,68049,14558,255875,609,3890,2442,4796,298,53,456,71,3152957,619,1553078,2334,1
3252,448,1878,5500,7231,62652,14572,235500,604,3876,2425,4551,312,41,472,76,3880,5,2434,101,1
3255,471,1702,2414,7193,57169,14580,214875,593,3892,2437,4512,334,41,459,74,3886,8,2432,140,1
3459,451,1875,5311,7136,88119,14778,158750,635,3856,2423,4404,329,40,392,71,881988,276,473229,978,1
3284,462,1832,4766,7242,68544,14740,257750,668,4935,3054,4604,322,36,467,75,4319,7,2658,154,1
3278,459,1731,4192,8017,65074,20109,244625,596,3910,2453,4522,316,30,448,72,3870,4,2424,105,1
3254,448,1776,4606,7066,58155,14786,218500,587,3892,2440,4365,311,40,465,74,3862,5,2416,101,1
3285,465,1852,5589,6698,58388,14630,219375,614,3868,2419,4396,319,42,445,73,3888,6,2440,133,1
5455,746,2696,6997,11171,102579,31058,385625,867,6252,3977,6484,464,54,754,105,6258,8,3988,118,1
6297,865,3009,7020,10057,90328,24145,339500,869,6300,4016,6538,453,81,746,96,8197,8,5037,170,1
5429,733,2613,5703,10786,88964,24173,334625,850,6278,4000,6083,441,70,751,93,6249,7,3979,137,1
3252,443,1076,3313,5697,93145,14760,69750,781,5321,3161,4438,296,43,455,74,3862,5,2416,99,1
5468,754,2536,7293,12089,103112,28665,387625,844,6301,4016,6505,664,173,1074,134,6268,9,3992,149,1
3296,458,1939,5253,6873,60387,14767,227000,574,3895,2437,4250,332,34,466,78,141604,160,82608,1063,1
3274,449,1866,4766,7465,67759,14596,254750,600,3903,2441,4498,303,32,478,68,4945,3,3060,163,1
3302,363,1652,3744,6985,56992,14540,214250,599,3886,2432,4409,304,28,455,68,3891,4,2435,172,1
3265,457,1839,5246,6136,58578,14542,220250,605,3889,2434,4381,314,33,450,72,3908,5,2448,106,1
3248,454,1881,5385,6142,57593,14598,216500,574,3869,2419,3829,307,35,451,66,3896,5,2440,102,1
12906,1790,6944,15212,7161,61130,14594,229750,583,3888,2433,3972,1326,334,1712,263,3862,5,2416,120,1
574995,15354,26823,67083,30037,233978,61664,879250,2378,16175,10235,18450,339,40,452,67,16079,23,10191,535,1
11782,1684,6974,18219,6169,60201,14580,226250,557,3868,2424,4249,294,32,470,67,4224,7,2676,115,1
11662,1553,6552,17724,29528,239556,66040,414750,595,3868,2421,4208,328,40,444,75,3891,4,2437,103,1
11806,1752,5200,15656,7373,73075,14735,144625,583,3901,2443,4464,310,35,375,73,3910,8,2449,98,1
3475,454,1886,5452,6560,62790,14740,236000,589,3874,2429,4378,326,43,454,69,3879,4,2431,106,1
3287,467,1960,6623,7164,62173,15921,233750,592,3858,2416,4773,324,25,456,78,3866,4,2424,118,1
3262,409,1870,5465,7171,60372,14556,227000,564,3865,2421,3289,285,26,399,69,3862,6,2416,110,1
3244,442,1747,3851,7228,62090,14965,233250,607,3893,2437,4349,320,36,454,69,3911,5,2455,148,1
3278,467,1809,4509,7146,56356,14645,211875,596,3896,2438,4495,333,46,467,84,3892,5,2444,105,1
3286,458,1813,5223,7208,64147,14590,198750,593,3862,2416,3865,330,31,450,79,3899,6,2441,103,1
3262,449,1736,3565,7258,59588,14590,224000,616,3869,2419,4809,343,37,443,77,3902,7,2446,111,1
29420,2286,3587,6360,7116,65857,14558,247500,605,3858,2416,4468,323,46,456,71,3912,4,2453,143,1
3250,365,1750,4143,6992,60497,14731,227375,590,3864,2417,4395,321,37,453,81,3880,10,2428,114,1
3258,441,1674,4135,7420,60138,14610,226125,582,3870,2424,3863,319,37,459,71,3895,5,2438,109,1
3248,458,2128,4451,6907,61184,14581,229875,619,3868,2419,4381,317,30,461,72,3867,8,2419,116,1
3261,441,1999,3912,7015,60857,14572,228625,615,3886,2432,4367,311,30,392,68,3870,5,2424,123,1
3294,459,1718,3534,6649,104572,14731,75500,559,3870,2423,4112,311,31,437,71,3869,6,2419,105,1
3298,457,1925,5597,6493,59607,14774,224125,868,6171,3699,5072,311,31,455,72,4249,6,2691,138,1
3278,470,1850,5453,6960,76190,14558,144125,642,3876,2429,4529,325,36,465,78,3908,5,2448,121,1
3601,432,1853,5061,7186,67597,14812,254125,615,3861,2423,4515,315,38,465,70,4213,4,2667,165,1
3263,439,1745,4192,7251,62782,14560,236000,596,3871,2421,4402,299,41,346,73,3860,6,2416,108,1
3266,459,1841,5386,86354,1108716,387248,1392375,607,3853,2415,4609,320,47,465,67,3861,4,2423,118,1
3248,375,716,4322,8539,89657,20845,209625,599,3873,2424,3871,3224,1418,3766,545,4943,7,3061,122,1
3248,433,630,4173,6502,58451,14560,219625,595,3882,2432,4297,311,32,460,73,3886,5,2432,111,1
3260,443,1824,5280,6972,60973,14577,229125,10654,93037,55750,46646,327,40,442,79,3864,5,2417,154,1
3958,564,2464,6665,6287,61977,14749,185500,602,3898,2438,3781,315,40,450,75,3871,6,2424,100,1
3283,479,1858,4485,7281,75647,14636,124250,608,3869,2421,3710,299,32,443,62,3875,5,2431,118,1
6429,852,3392,10295,13612,120253,27472,452250,1195,7293,4612,8173,597,157,864,135,7306,13,4625,167,1
9381,1127,3574,10539,13578,136238,31588,366125,1414,8934,5444,8621,650,190,863,139,7298,11,4618,179,1
219688,8028,14625,61095,5613,62630,14632,235375,601,3872,2429,4479,307,31,402,73,3868,4,2419,121,1
217775,8018,15385,63095,7155,61560,14801,231250,588,3886,2434,4441,306,34,321,65,3898,7,2441,182,1
212419,7101,10757,29615,7041,60081,14588,225875,605,3869,2431,4194,294,36,389,74,3877,5,2431,177,1
4205,591,2222,6417,7144,65108,14638,244625,600,3865,2419,4378,313,34,466,68,3882,4,2439,106,1
220470,8330,13228,56495,6544,71285,14558,173625,644,3859,2420,4544,321,49,448,70,3871,3,2424,200,1
3257,445,2043,5178,6425,61552,14816,231250,587,3877,2427,4510,329,53,459,69,4437,6,2808,135,1
219870,10982,51968,66968,7489,78340,14601,161000,548,3886,2432,3888,315,39,452,72,3899,6,2440,98,1
3250,455,2128,5630,6803,86147,14579,101500,700,4869,3020,5190,321,30,452,75,3894,5,2440,102,1
331040,18055,65390,104721,8447,77040,20888,289750,606,3865,2419,4342,327,35,474,80,5861,6,3580,130,1
400026,21310,83985,127277,6982,57795,14580,217250,577,3873,2425,3810,336,57,382,77,3875,6,2429,111,1
3254,404,1749,4330,6970,56455,14556,212125,612,3865,2420,3911,317,32,448,70,3858,6,2416,103,1
3288,450,1918,5467,7050,95135,14594,179000,624,4225,2673,4453,312,46,458,71,3891,6,2437,107,1
4493,616,2226,5403,178767,3307076,3323632,2833500,588,3862,2416,4522,327,38,477,75,4864,3,3085,218,1
3276,463,1769,4196,7321,58237,14585,218750,600,3870,2424,4507,305,46,461,72,3869,6,2419,102,1
3274,445,1352,4133,5634,52280,14635,196500,10170,83489,49683,36847,317,34,356,69,3898,6,2445,102,1
3268,458,2303,6616,7438,67510,14806,171875,565,3890,2435,4541,314,32,451,67,3894,7,2443,108,1
3278,458,2206,6583,7121,59784,14590,224875,608,3874,2424,4482,313,51,473,70,3871,7,2421,105,1
3261,384,1664,4121,7135,61567,14521,231375,2084,18460,10889,12333,302,28,449,64,3882,5,2432,106,1
3266,447,628,3829,6936,62959,14591,222125,2005,20225,12025,8407,308,36,400,73,3866,5,2423,109,1
3261,444,1220,4129,7344,61280,14740,230250,589,3867,2421,4462,325,44,462,71,3858,2,2423,192,1
1255354,24710,184727,70276,298003,5813245,7307234,21850250,99008,1375098,810029,373280,26891,23269,21759,933,1967281,150,1141453,16307,1
1217235,21269,170829,49006,253234,5559551,7332997,20896750,148127,1975471,1150443,562806,22738,19076,21976,943,1975952,157,1147940,16239,1
1215171,21206,172667,46600,266590,5955168,7313266,22384000,147867,1961280,1140369,561382,32783,32748,32489,1621,2146721,562,1287210,15123,1
1209050,21247,47662,48933,212803,4375135,5346835,16444875,81027,1256466,744244,329867,21643,20373,24618,1316,2464692,656,1465329,19179,1
1217930,20975,42344,49364,315464,5999339,7300430,22550125,160737,2039798,1187016,570257,33174,27776,35399,1713,2641676,212,1538950,21661,1
3993,563,2074,4889,7811,98282,14742,78250,570,3908,2448,4766,306,40,460,69,3888,5,2433,110,1
852418,19664,34435,68667,6029,58505,14583,219875,575,3892,2437,4425,313,32,441,69,3853,6,2415,107,1
3262,460,1709,4122,7104,61525,14558,231250,592,3884,2432,4458,310,40,455,72,3870,5,2424,113,1
3250,452,1650,3438,7655,71934,20481,270375,589,3888,2438,4548,333,50,440,77,3897,7,2438,107,1
3286,471,1650,2634,6277,58858,14621,221250,604,3875,2429,4355,294,52,355,74,3870,9,2420,108,1
3263,439,1742,4256,7369,66064,14585,248250,603,3955,2480,4625,325,32,472,74,3865,5,2419,99,1
3258,459,1617,5049,6285,63122,14556,237250,615,3878,2424,4382,340,90,447,73,3862,4,2416,103,1
3255,380,1773,4951,6178,51858,14738,195000,591,3890,2443,4380,306,37,473,76,3870,4,2424,116,1
3294,455,1918,5549,7255,61890,14800,232625,588,3886,2432,3721,310,45,439,72,3893,7,2440,145,1
3287,463,1833,5322,6301,58476,14772,179000,576,3862,2416,4608,312,38,440,73,3860,6,2416,106,1
5449,747,2232,6654,9061,93774,23912,257000,885,6252,3979,6516,453,68,756,110,6840,8,4372,221,1
5414,738,2828,7425,10827,99299,23849,295625,1372,11405,6770,7460,436,54,754,93,6282,13,4001,134,1
5944,704,2900,6565,10899,91125,23848,342625,996,6813,4349,7540,446,69,726,97,9949,6,5968,165,1
5433,762,2622,5381,10406,85161,23835,320125,900,6246,3977,6485,324,73,370,65,6865,11,4392,144,1
5414,754,2630,6167,10546,92481,24112,347625,875,6257,3984,6604,12439,9721,12433,1369,6249,10,3974,143,1
8012790,445412,1728773,237423,14657094,288566587,282712229,198440750,4351963,44792637,41024091,475906,2315143,40089,437239,5746,51175533,1947,47731933,270620,1
8509020,465232,2166873,467604,14969194,294496085,288447164,203815625,5334220,52235557,48839732,444799,2443111,44544,435265,6110,55571700,5761,51446465,275202,1
8775060,486075,2579762,418620,15520291,343672825,315904506,236825500,4974704,49486658,45949328,477936,2842830,86564,975140,6594,43647087,1828,39843113,271749,1
8511486,462530,2161324,416071,13462887,265890504,260838158,182920250,4760261,47797140,44191551,468313,2506980,45454,438961,6169,57030959,5604,52134112,274686,1
14409094,1072260,2356224,423914,11043127,218815181,216497459,152926375,5442063,52963138,49608606,463936,2526220,44852,437587,6229,46607469,1978,42939224,273875,1
3296,416,704,4251,8280,66784,18145,251125,577,3868,2422,3988,312,38,356,69,3892,8,2435,115,1
3253,448,1798,4595,7161,78692,14607,140375,591,3892,2437,4635,309,34,456,69,3884,7,2434,111,1
3264,445,1843,3562,7105,60317,14740,226625,584,3861,2423,4454,464,106,528,79,3864,5,2421,97,1
3252,448,1758,4018,222794,3595857,3406790,2829125,608,3865,2426,4659,4585,3486,4747,732,3896,5,2441,157,1
3261,448,1729,4386,7260,58310,14776,219125,634,3855,2418,4541,325,28,461,74,3895,7,2452,149,1
