branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
16289,2210,9049,24067,34464,338033,72840,929125,2882,19418,12164,21664,1520,217,2174,390,19472,26,12197,624,0
16463,2278,8614,25792,35363,319250,72869,1199875,3543,23762,14515,22916,1536,186,2144,376,19452,32,12181,533,0
16970,2283,9944,25140,33314,309977,72818,1165125,3011,19455,12176,21871,1570,153,2271,401,20062,28,12554,565,0
16640,2182,8571,23894,34380,300796,72880,1130500,2959,19765,12397,20822,1581,225,2234,364,20686,33,12765,491,0
19513,2591,10800,24973,35461,315358,72917,1184875,3055,20382,12725,21738,1545,184,2307,332,19328,26,12106,500,0
16505,2282,9095,25359,34207,319690,73792,1201500,2949,19443,12175,22021,1617,165,2260,371,19445,25,12184,598,0
4204799,40364,76102,117010,35042,315118,74248,1141375,3007,20251,12695,20870,1642,213,2184,361,19575,22,12259,638,0
16429,2242,8736,21042,36580,321257,79164,1207750,2921,19553,12249,22521,1597,145,2241,348,19445,25,12185,578,0
16396,2323,9924,26109,34642,364396,73677,947875,3013,20647,12916,22977,1728,274,2495,367,19344,38,12120,494,0
16416,2185,7109,27901,35372,454919,74646,949875,3251,21792,13423,23920,1852,276,2578,401,20178,32,12673,600,0
16669,2278,9072,25250,36499,327347,73060,1230625,3014,20392,12803,23072,1581,175,2245,358,19331,34,12103,568,0
16392,2170,8421,28111,35094,310336,72809,1153875,2939,19639,12331,21680,17603,11208,24464,2127,20413,29,12739,605,0
16290,2237,9515,27205,35886,316498,72834,1189625,3007,20442,12759,21769,1659,181,2248,348,21656,35,13366,628,0
16489,2194,9870,27080,36659,395885,79294,963125,2970,19342,12102,22499,1622,189,2266,363,19890,31,12499,569,0
19897,2379,10207,29484,36836,377365,82191,1010250,2946,19678,12349,22264,1904,386,2683,356,19445,25,12173,475,0
16695,2226,9227,25688,35321,402908,72954,921250,2954,19908,12482,21925,1655,158,2255,341,19339,34,12113,638,0
16296,2272,6935,23307,36527,305222,75846,1147375,3131,19662,12341,21416,1550,209,2225,334,19324,29,12093,589,0
16297,2260,9954,27241,35256,355182,76045,1185625,3004,19859,12460,21666,1649,125,2213,344,19447,29,12190,731,0
16394,2295,9324,27490,35473,314709,77372,1183000,70388,1287524,677214,148596,1628,145,2214,360,19314,26,12088,539,0
16286,2202,7583,20831,35760,325310,72956,1222750,2861,19438,12176,22071,1647,215,2261,342,19330,30,12108,551,0
19807,2755,10970,28274,35869,310261,73805,1043875,3084,21306,13248,21246,1680,163,2339,373,19343,31,12105,655,0
16272,2252,7306,28073,35129,397989,72837,859125,2976,19331,12106,22523,1550,197,2285,352,19648,24,12328,580,0
16550,2232,9555,26907,35610,305959,74841,1044625,2923,19354,12108,22095,1565,166,2292,390,21888,23,13500,600,0
17708,2498,7656,28530,34997,325261,74857,1222625,3012,19906,12484,22415,1644,200,2308,378,19324,32,12094,556,0
16392,2233,8711,24774,34329,309171,74281,1161750,2934,19452,12174,21423,1557,238,2223,354,20441,30,12757,611,0
16538,2323,9681,26363,35936,418389,77665,1036500,3005,19308,12089,21649,1534,210,2269,354,20424,34,12750,761,0
16496,2226,9483,25943,35863,336286,77497,1099125,3044,19340,12106,22401,1555,186,2183,359,19567,19,12268,608,0
27573,3242,10755,29390,39306,411644,97551,982250,3156,20668,12920,23202,1672,186,2264,367,20358,24,12714,663,0
16460,2255,8790,23444,33242,341803,79998,1043625,3010,19901,12492,22287,1810,303,2455,385,21322,31,13376,665,0
16266,2243,9765,27667,36475,318616,74863,1170375,3021,19333,12107,21623,1809,309,2366,387,20209,23,12663,659,0
16417,2304,8371,28512,35718,335617,76002,1230000,3232,21016,13095,23026,1565,234,2180,344,19430,25,12171,580,0
16419,2289,6845,25466,35936,387761,74299,942125,3218,20912,12899,22259,1586,191,2230,346,19360,36,12114,705,0
17145,2352,10038,28084,34661,311967,73803,1172625,2880,19342,12108,22370,1670,213,2296,356,19331,30,12114,671,0
16323,2236,9269,24100,33815,373741,72880,944750,3171,20989,13167,23630,1651,195,2233,368,19318,23,12097,528,0
16274,1978,8843,25159,34989,389568,74796,813000,2918,19338,12102,21643,1624,165,2200,331,19648,25,12290,709,0
16425,2338,7981,25522,35357,315344,78454,1185375,2819,19453,12177,22260,1458,157,2198,360,19329,27,12098,577,0
16319,2193,9075,18557,34854,340739,73000,1010000,3018,19329,12100,21780,1575,184,2164,375,19319,23,12088,538,0
16647,2358,8947,15489,257297,5647391,4796059,4913750,2966,19646,12333,22649,1738,353,2239,388,19330,26,12096,545,0
16417,2171,9019,24596,35636,320998,76339,1206250,3047,19435,12168,21373,1508,191,2235,352,19329,28,12101,524,0
16546,2298,9811,27248,35671,374159,72764,868250,2993,19573,12261,22575,1504,200,2150,362,19327,31,12097,518,0
17633,2394,8706,25499,34480,313898,73795,1180000,2922,19349,12117,21895,1573,190,2286,346,1320366,494,699680,1768,0
16297,2092,9476,27635,35818,316335,74198,1189000,2905,19438,12165,22816,1516,183,2237,337,1278054,455,671431,1817,0
18919,2387,10059,26466,35272,306044,74697,1150250,2973,19338,12109,21805,1425,187,2182,346,23228,23,14208,620,0
16407,2297,9008,25091,34210,347908,73908,830875,2983,20560,12885,23401,1587,210,2276,366,19445,36,12180,537,0
17002,2280,7384,23132,32064,382386,72844,830375,2920,19473,12196,22121,1514,176,2156,353,19448,27,12169,536,0
16450,2303,9704,29701,35181,315539,73806,1186125,2977,20478,12795,21890,1565,130,2204,360,19713,27,12336,559,0
16260,2292,9496,29875,33984,307840,72862,1157250,2972,19471,12196,22826,1622,225,2248,333,1300042,484,681284,1909,0
16295,2191,8696,25884,34583,316814,77966,1191125,3239,21530,13406,22410,1547,157,2093,345,19645,26,12321,570,0
16751,2314,9720,27933,34452,344715,72940,1104750,3309,23186,14215,22828,1590,186,2223,376,20355,23,12748,595,0
16277,2237,9577,28641,36867,364616,79905,1107000,3005,20751,12993,23576,1611,194,2046,345,21304,36,13132,566,0
16689,2267,7455,19560,34773,307269,72868,1111000,2885,19318,12091,21098,1532,162,2241,369,19567,24,12259,576,0
16788,2152,9903,24280,37668,379114,74624,1105750,3546,24126,14628,22744,1594,261,2328,374,19571,33,12269,510,0
16273,2247,9389,27227,35310,330670,74315,1243125,3056,20411,12745,22695,1497,226,2147,367,19452,24,12178,564,0
16275,2221,9268,30316,35911,342248,76420,1286500,2961,19332,12103,20927,1621,248,2191,349,23498,25,14297,640,0
16384,2231,9737,29235,34437,350886,72867,1098250,2964,19379,12137,22166,1441,191,2164,370,21578,27,13493,656,0
17108,2215,9823,30159,34380,307751,77689,1081375,2825,19592,12266,21750,1518,181,2204,353,19335,25,12113,573,0
932325,26236,41300,93796,33905,297149,72736,1108500,2911,19490,12206,21182,1639,255,2261,350,30631,44,18754,566,0
16286,2115,8883,25049,36069,356367,74246,991250,3375,22583,13883,23363,1631,179,2295,351,19880,27,12471,614,0
16424,2341,9947,29345,34127,294425,73744,1106750,2881,19331,12109,22054,1593,190,2190,341,19631,31,12335,610,0
16391,2288,9355,28132,35684,351379,73829,1050625,2947,19469,12208,22518,1605,147,2267,361,19905,26,12488,682,0
16487,2285,9627,27227,33476,341376,73804,1097125,2913,19455,12180,22933,1551,240,2212,347,19321,33,12105,528,0
16276,2181,7512,25790,36250,341207,72989,1144375,2968,19343,12113,22479,1611,173,2072,343,19469,27,12186,687,0
16294,2194,9697,26863,35148,328070,72917,1233125,2933,19323,12103,22205,1611,163,2271,356,19571,23,12261,543,0
17936,2497,9674,28314,38778,364893,89025,1221625,2898,19454,12181,22291,1699,259,2362,390,20018,29,12554,561,0
16313,2251,9518,28902,35774,325963,73764,1082500,494581,5134560,1943389,242071,1553,199,2271,342,19423,24,12171,538,0
16296,2172,9054,26012,262403,5529048,4868266,4751875,2925,19589,12268,21899,1640,251,2285,370,22588,35,13874,637,0
16257,2153,9578,29926,33476,313863,72789,1179875,2892,19616,12279,20887,1669,204,2193,365,22092,30,13650,658,0
16987,2268,10279,28820,43444,490180,87251,1527875,2992,19652,12338,22232,1560,170,2291,361,19452,25,12185,516,0
16417,2201,9149,27639,34120,310831,73798,1168250,3009,19316,12098,21507,1613,202,2190,365,19954,26,12524,593,0
16286,2279,9621,25452,34379,308960,75000,1161125,2856,19326,12100,21321,1509,253,2318,358,19323,23,12102,528,0
16426,2279,9749,27584,34660,285310,72951,1072250,2836,19488,12208,22149,1500,183,2275,403,19452,29,12178,502,0
18249,2517,10239,23991,36388,350347,72792,1020375,2929,19459,12192,21486,1529,141,2236,388,19585,31,12262,575,0
16525,2265,9424,28216,35079,290544,72975,1092125,2817,19447,12179,21704,1530,221,2267,343,19575,26,12252,605,0
16282,2205,9247,27048,35691,382209,76562,920875,3065,21182,13179,23148,1598,214,2071,364,19652,43,12336,589,0
16769,2241,9591,27256,34509,314046,72892,1180125,3589,24761,14986,23717,1580,235,2268,356,19331,30,12110,581,0
17055,2333,8960,24343,33333,323930,75204,1217500,3023,19393,12150,22127,1555,191,2408,370,19344,35,12107,507,0
16411,2159,9285,25992,35668,301846,74311,1134500,3177,21567,13480,23364,1611,236,2135,372,20541,27,12830,595,0
17048,2288,9333,24838,37159,360840,77552,1162125,2915,19453,12189,22218,1513,206,2237,366,19335,33,12100,505,0
16558,2251,9297,24103,35663,319349,76362,1200625,2854,19296,12095,21708,1598,158,2232,393,1338150,494,707579,1666,0
16334,2096,7816,21469,33626,316212,72832,1131625,3252,21105,13158,23839,1620,187,2264,354,20053,37,12595,578,0
16429,2299,9669,28785,35781,312375,79458,1174250,103117,3629427,1796685,221540,1505,203,2126,380,19993,27,12569,606,0
16310,2303,9587,27772,35817,354960,75105,1091000,2978,19679,12339,20978,1651,279,2191,378,20643,26,12903,597,0
16269,2211,7825,23975,36480,332410,77204,1079500,2962,19569,12256,22091,1621,235,2191,366,19339,29,12112,587,0
16505,2247,7636,28610,36986,343158,76757,1123125,2940,19329,12109,20705,1662,148,2280,365,19442,27,12164,636,0
17144,2343,8560,27194,34980,315860,73827,1013625,2902,19628,12323,21960,2042,373,2970,457,20526,29,12820,580,0
16277,2231,6778,23449,33534,308307,74339,1158750,3011,20442,12763,22717,1619,197,2159,355,19313,28,12087,568,0
17094,2369,8019,19273,33813,361712,72872,957125,3130,20606,12732,22487,1605,155,2224,382,19653,25,12331,654,0
16529,2252,8271,25336,34998,348690,73760,1131500,3035,19917,12488,22197,1496,257,2135,335,23317,35,14285,572,0
16993,2241,9582,25975,34917,300399,72971,1129000,2981,19325,12098,21456,1544,154,2215,355,20690,24,12937,571,0
16489,2094,9047,24785,34694,385347,72851,832750,3201,21243,13229,23942,1494,191,2105,364,19441,26,12171,498,0
16526,2123,9673,27541,34736,304532,72832,1145000,3024,20049,12572,23267,1496,168,2247,328,19336,28,12104,560,0
16479,2157,9092,27761,34048,296516,72980,1114500,2998,19586,12279,22240,1640,177,2171,367,677384,449,358716,1607,0
16730,2056,8865,23588,37607,326850,77542,1228500,2921,19336,12112,21995,1551,152,2231,362,19663,30,12340,606,0
17043,2301,9845,28832,36076,354491,73826,1089875,3054,20013,12567,22815,1541,179,2085,379,19319,28,12097,542,0
16254,2165,9424,24843,37197,400774,76418,991500,3071,19342,12105,23118,1570,163,2318,377,19770,27,12404,519,0
16313,2199,7746,24873,35162,300781,74703,1130875,2853,19339,12113,21613,1651,218,2239,369,19339,24,12108,559,0
16289,2250,7289,30311,35434,369464,76885,977875,2994,19799,12435,21341,1578,165,2188,389,19561,36,12266,545,0
16287,2095,8068,18132,35452,354234,72846,995625,2926,19338,12104,22417,1797,306,2597,413,310537,90,171200,905,0
21946,2854,10693,23555,36314,302988,72795,1138750,2879,19322,12091,22448,1697,213,2425,417,25040,28,15098,591,0
16306,2183,9759,29065,35307,403421,72899,960375,2824,19313,12089,21395,1606,214,2275,371,19342,28,12104,559,0
16431,2285,9469,26888,33570,302157,72864,1106750,3040,19340,12116,21443,1665,183,2231,357,19332,26,12096,696,0
16542,2241,7780,25660,35425,301726,73004,1134000,3091,21487,13466,21290,1562,226,2237,373,19319,21,12092,634,0
16303,2194,9394,26129,32264,300102,74259,1127875,2955,19334,12091,21618,1550,197,2167,364,19475,26,12193,564,0
4182403,40552,94885,139841,35703,329289,72971,1170625,3050,19457,12186,21565,1825,284,2570,399,19314,26,12111,488,0
16641,2211,9371,25332,34371,347765,74322,1114750,3027,19320,12088,21440,1469,133,2165,355,19576,33,12266,617,0
16291,2181,8829,23502,35524,296409,72856,1101875,2990,19326,12096,21071,1661,180,2148,362,19361,25,12117,523,0
16258,2231,6659,22033,36474,308809,72827,1160750,2943,19323,12093,21501,1636,189,2208,372,19779,31,12375,661,0
16433,2251,9667,25302,33688,360466,74632,979875,3110,19648,12332,22854,1642,245,2191,379,19327,29,12092,491,0
17577,2233,9306,21985,37770,386367,77279,1142875,3002,19446,12173,22297,1540,132,2213,348,3170431,747,1473916,2822,0
16260,2247,7898,21666,36068,311989,79120,1092125,2905,19343,12112,21508,1660,172,2216,374,20455,28,12763,603,0
17328,2445,8965,24455,35064,314152,72941,1180500,3333,22603,13874,22408,1516,194,2092,368,21198,30,13188,571,0
16411,2260,9765,26703,36382,312787,72875,1175375,3151,20690,12778,21357,1556,165,2183,355,19452,25,12189,547,0
17188,2375,9535,26709,34892,314438,79435,1097875,3020,20619,12701,21811,1631,177,2221,333,19359,28,12115,503,0
16330,2276,9841,28377,36389,311362,78461,1170375,3057,19550,12250,21593,1561,152,2172,368,20042,38,12590,791,0
16868,2220,7587,23727,33338,328719,73773,1037125,2880,19461,12206,20649,1547,161,2281,342,21016,28,12983,541,0
16633,2256,9646,28701,34924,360533,74682,1055500,3045,19660,12342,22310,1831,286,2557,360,21043,40,12998,586,0
17314,2253,9558,26547,36402,381754,75112,940375,2925,19672,12284,19837,1683,188,2299,378,19895,25,12477,570,0
16297,2138,8209,22781,35925,306798,73803,1153250,3343,21887,13691,22289,1620,188,2308,337,19322,35,12097,584,0
17309,2367,8568,25917,36480,393344,73852,959000,3105,20967,13159,23839,1569,198,2258,372,20564,28,12842,665,0
16425,2224,6473,23303,36180,345715,73845,1017250,52970,748461,401953,182596,1587,187,2219,375,19312,29,12081,592,0
16995,2243,9361,22749,36819,332216,75101,1248625,3085,19375,12126,22092,1572,276,2250,370,19337,30,12096,611,0
17048,2200,9479,27209,262884,5850439,4859642,5031250,2874,19575,12254,21303,1577,173,2182,377,24163,42,15129,706,0
16987,2187,9706,29981,33999,320758,76563,1065750,2963,19317,12096,22257,1631,179,2053,367,19734,28,12395,673,0
16272,2235,9310,24163,36372,325537,76528,1173125,3257,23231,14215,23058,1575,161,2302,369,19435,23,12172,603,0
16405,2163,8899,22280,389680,12689157,16510155,9510500,3206,21001,13081,22851,16327,9535,23954,2371,20846,31,12862,716,0
16268,2244,9225,27916,37579,330043,74776,1241000,3173,20598,12872,23796,1701,217,2286,376,19313,29,12093,522,0
16639,2125,7878,23999,34868,315508,74202,1185750,3071,19656,12333,22461,1563,170,2342,337,19439,35,12181,544,0
16752,2204,9434,28738,593204,13178775,17477038,17527250,2861,19350,12109,22124,1547,237,2224,354,20413,43,12739,606,0
20592,2543,10467,22845,35768,339390,72974,1010000,2980,19342,12104,22056,1759,211,2493,391,19332,30,12102,512,0
16419,2268,9088,26868,31979,322121,73194,1210875,2861,19314,12083,20962,24094,16192,29778,2341,19305,36,12092,650,0
16267,2168,9292,22878,35980,351450,73678,989125,2927,19438,12171,22664,1692,216,2306,376,19337,26,12096,613,0
16497,2090,9552,26636,35359,297495,73819,1118125,2967,19423,12172,22473,1483,214,2282,356,28878,46,17981,490,0
16294,2266,9206,25893,37622,324155,78078,1218500,3235,21059,12988,21136,1539,199,2246,358,19309,24,12085,524,0
16268,2235,7762,23331,35857,311911,78305,1172250,2961,19364,12137,22425,1544,208,2284,348,19326,31,12096,621,0
16311,2170,9008,28117,33148,426729,74343,911125,3010,19343,12105,21633,1625,144,2232,358,19443,35,12180,531,0
16293,2170,8920,28225,34177,353961,72919,1014875,2850,19328,12096,20036,1553,176,2260,360,19566,26,12265,547,0
16272,2117,8676,27518,35936,359375,76164,935625,2899,19447,12176,22831,1578,161,2291,356,19461,31,12184,684,0
16297,2136,9167,27414,35319,383984,76248,888875,2935,19347,12133,21859,1571,216,2201,360,19347,28,12115,712,0
16495,2245,6607,26919,35335,334706,74225,1258125,3060,20659,12929,22048,1614,190,2198,366,19327,26,12094,667,0
16550,2240,8876,27727,39217,451958,82192,1185500,2856,19759,12395,22263,1598,187,2110,354,21833,35,13653,546,0
17392,2332,9957,29573,33191,559262,75150,1018000,2897,19546,12246,22639,1543,216,2231,385,19457,30,12177,601,0
17120,2334,10159,30374,35036,343325,73852,1166625,3057,19366,12138,22470,1783,182,2328,371,19581,37,12267,665,0
16433,2303,8173,26896,33060,322097,77162,1210500,3116,21100,13155,22086,1605,135,2067,366,19346,27,12118,641,0
16305,2243,8912,22288,34469,323861,72885,1085250,2850,19340,12104,21171,1685,217,2307,396,20699,38,12945,598,0
17552,2409,9421,23610,35826,325450,72915,1222875,3002,19359,12116,21017,1523,194,2187,345,19434,28,12179,603,0
16401,2323,9453,26012,37402,336107,76936,1263875,2931,19302,12092,21390,1740,226,2386,387,21232,30,13309,564,0
16637,2061,9968,28758,37425,327869,77025,1232000,3032,19331,12104,22101,1819,317,2550,388,19467,22,12191,506,0
16291,2196,9265,23856,36229,347952,87127,1178750,2968,20412,12740,23087,1649,193,2201,346,19592,27,12279,540,0
16417,2111,9255,28059,35437,388689,73107,905375,2884,20447,12784,21836,1543,208,2173,366,19354,25,12122,629,0
16602,2277,7060,23173,224318,3702187,2650959,4090750,2981,19340,12114,23000,1584,165,2291,365,19871,27,12455,673,0
16987,2263,9440,26479,31816,289002,72770,1086500,2813,19340,12101,20745,1579,249,2240,354,21887,26,13494,641,0
16418,2187,10035,29633,33670,305731,75078,1149125,3078,19460,12193,22344,1475,235,2292,359,885781,641,485067,2315,0
16288,2218,8819,26535,34372,328520,72929,1145875,3364,23695,14525,22605,1673,199,2129,377,19328,29,12110,679,0
17213,2177,9554,28101,35904,391505,73743,916000,3037,19793,12428,22039,1619,279,2211,359,19332,28,12098,580,0
18902,2501,10678,25416,34975,330864,73766,1243625,3640,25477,15380,24622,1569,169,2181,387,20576,28,12852,581,0
16289,2215,9489,27467,36436,372386,75846,1079125,3073,21284,13349,23766,1533,157,2110,345,20899,27,13081,593,0
17788,2383,8571,25882,36511,355830,76487,1167125,2997,19366,12117,22082,1501,201,2196,365,19323,29,12093,464,0
16301,2295,7588,30121,35353,357327,73752,866875,3101,20717,12951,22961,1556,213,2143,375,19320,30,12096,507,0
16280,2094,6180,22802,33602,302263,72919,1136250,2982,19431,12170,22804,1531,186,2175,393,19433,29,12177,628,0
16308,2219,8834,24597,35082,307698,74171,1157000,3082,20069,12605,22972,1490,198,2087,344,21318,33,13115,533,0
17820,2435,10038,28183,35906,407075,79032,913375,3213,20617,12720,20938,1471,218,2252,360,19350,33,12115,546,0
16286,2221,9712,27848,35169,332626,72905,1250000,3030,19302,12093,22630,1675,201,2360,379,19318,27,12095,628,0
16418,2084,8894,26597,33950,302015,73895,1084375,2971,19451,12182,22498,1578,203,2329,367,21298,38,13257,689,0
888791,25036,39714,82911,35363,347307,72964,1151375,2970,19330,12106,21234,1658,197,2167,374,20415,27,12762,623,0
16650,2309,9310,24865,35396,314915,72863,1183875,3003,19324,12106,21847,1602,176,2150,355,19399,28,12149,564,0
326323,15747,29606,86595,35022,300054,72942,1127750,3043,19921,12514,21400,12276,6018,18675,1507,19327,31,12091,521,0
17782,2438,9984,29044,34846,359907,79788,1169625,3141,21159,13049,22570,1533,184,2379,378,19575,24,12258,657,0
16284,2105,9379,24804,35683,320362,73812,1204375,3115,19689,12359,22173,1511,160,2297,355,22037,28,13574,540,0
16499,2273,8758,23747,35368,355338,72841,1300750,2771,19447,12184,22661,1539,215,2158,381,20999,28,13169,629,0
17344,2399,8694,30403,34657,315319,72849,1185125,2991,19340,12102,22404,1563,187,2187,371,19300,32,12091,571,0
16311,2195,6998,25761,37045,324682,78778,1220250,3017,19436,12175,22473,1606,190,2250,377,3705574,908,1846374,3359,0
891395,25031,45843,92186,36023,373737,73791,1175250,2968,19320,12096,21609,1528,185,2194,373,19346,25,12111,564,0
16542,2264,9966,28034,40112,358869,86331,1348500,2942,19343,12100,20920,1577,178,2254,386,20280,24,12729,612,0
16633,2252,8752,25940,33545,311503,73840,1171000,2928,19887,12502,21339,1636,210,2329,407,19329,27,12098,705,0
16545,2300,9864,26300,34814,320093,74714,1110625,2960,19315,12082,21266,1587,179,2207,363,19441,26,12170,565,0
17239,2450,9368,24072,34637,324056,73827,1217875,3320,20610,12713,22393,1560,200,2194,382,19342,29,12108,514,0
547761,24446,54788,139537,35564,329216,78504,1237250,3070,19926,12506,22359,1661,195,2253,360,3600132,850,1780349,3000,0
16490,2186,7131,29478,33324,314509,72906,1182000,3046,20386,12742,23050,1557,233,2249,373,21888,25,13671,619,0
16286,2252,7329,27444,32991,304535,72856,1144750,2786,19330,12107,21629,1457,171,2135,363,19449,28,12179,597,0
16286,2200,8730,26418,35308,324626,74979,1088125,2956,19360,12123,20515,1560,173,2266,367,19901,25,12483,577,0
16271,2219,9371,28306,35334,351335,78900,1118125,2931,19316,12089,22693,1572,242,2255,357,19447,35,12182,513,0
16310,2256,8991,23921,35260,311223,72923,1095000,3167,20774,12951,23016,1871,344,2661,408,20812,25,12833,590,0
16977,2367,9508,27300,35273,332547,72854,974625,2957,19339,12106,21255,1594,222,2116,378,19348,41,12117,524,0
16407,2300,9520,26572,35508,306616,73733,1152750,2983,19439,12170,21276,1500,229,1961,368,19328,27,12102,548,0
16520,2258,7237,21992,33209,316020,73004,1187875,2927,19443,12183,21620,1620,196,2233,355,20757,28,12797,573,0
16267,2178,8734,26157,35560,310237,72829,1166125,2857,19389,12140,21518,1596,201,2169,348,19334,32,12093,527,0
20060,2550,8551,27720,37566,348200,80169,1146375,2949,19464,12185,22495,1523,199,2271,387,19443,28,12182,646,0
16680,2272,9466,26558,35887,333071,77073,1239375,3041,19325,12089,22189,1607,203,2234,380,5556723,911,1959285,3545,0
17178,2233,9745,27834,36266,343071,74750,1289500,2927,19331,12102,21067,1556,176,2268,348,19663,35,12329,656,0
16278,2246,7389,28740,295262,6092986,4828141,5654000,2955,19463,12179,22593,1574,239,2112,386,19347,28,12112,500,0
16629,2339,9878,28217,34922,328885,73905,1236250,3121,20419,12740,23875,1637,191,2205,388,19337,23,12097,504,0
17455,2467,10406,29222,37382,331164,78534,1244750,2973,19448,12193,22515,1503,182,2167,345,19978,25,12475,532,0
16489,2214,6963,24775,35588,315250,74726,1184875,3271,21700,13367,23564,1648,209,2179,336,19475,24,12195,599,0
16979,2235,7570,25135,36178,373254,74176,917375,2998,19349,12112,21904,1643,160,2298,380,23207,32,14216,551,0
4187186,41451,83807,123070,35787,312525,73730,1174875,2937,19332,12108,22097,1632,191,2186,379,20214,27,12710,555,0
16538,2158,7462,26448,34265,310597,72880,1167500,3003,19345,12097,20851,1534,180,2185,345,19902,34,12509,591,0
19988,2755,10808,27516,35702,322609,74241,1212750,2944,19317,12101,21243,1526,216,2131,363,19328,28,12105,564,0
17992,2459,10333,27072,35256,313982,73793,1180500,3078,20721,12942,22976,1591,183,2217,333,19682,32,12361,702,0
16622,2197,10011,26631,33828,344721,73844,1022875,2908,19337,12107,22131,2392,1141,3380,541,1131714,777,632924,3575,0
17345,2410,9085,26833,35464,314176,73936,1181000,3098,19345,12111,21696,1583,220,2133,347,19329,30,12095,511,0
16558,2229,7546,26599,37541,330145,77771,1241000,2939,19317,12102,21752,1571,223,2223,379,20014,24,12557,620,0
16291,2247,9721,28079,37327,373346,78817,1017875,3017,19328,12093,21631,1549,207,2314,353,19438,24,12190,588,0
16400,2292,8779,19118,37506,339838,78405,1277125,3168,20882,13075,23198,1611,216,2308,376,19329,28,12113,515,0
16998,2173,10135,29372,33434,335528,72900,980875,2920,19780,12412,22059,1634,295,2149,339,19482,32,12215,596,0
16267,2277,9170,23547,33651,382872,72958,959875,3006,19324,12097,21784,1593,154,2086,347,20634,42,12915,634,0
16473,2170,8961,24916,34960,425161,72955,896250,2936,20395,12723,21698,22960,14616,30441,1792,19757,24,12326,619,0
16585,2217,8428,25812,35727,323781,72984,1216875,3415,24571,15041,23454,1542,142,2154,349,19329,25,12095,531,0
16709,2202,8910,28115,36382,351694,82071,1322000,3001,19800,12425,22631,1726,268,2371,378,19334,26,12105,613,0
16987,2371,9885,25878,34630,399272,76746,799375,2949,19320,12092,22051,1486,208,2063,373,19460,27,12181,603,0
16317,2273,8243,22478,34994,328938,77632,1223625,2975,19350,12115,22501,1564,178,2234,320,19570,33,12264,512,0
16292,2260,9525,28950,34799,355479,72835,983000,2942,19660,12339,22084,1539,217,2179,342,19324,28,12098,548,0
16987,2304,9403,25464,34916,306240,73803,1151250,2912,19314,12098,20535,1567,169,2212,333,19341,25,12106,502,0
16283,2147,7247,26361,34539,302345,72914,1136750,3089,20469,12793,23510,1537,141,2095,356,19451,28,12180,602,0
16420,2158,9043,23502,36040,314621,77098,1182750,2905,19436,12184,21972,1514,194,2116,372,24452,29,15003,648,0
16410,2320,9951,25911,34464,311777,73828,1065000,3117,21061,13112,24196,1573,224,2271,345,19758,46,12409,565,0
16270,2249,8766,28397,36084,303987,73794,1142125,2948,19579,12276,22672,1533,163,2260,326,20318,27,12704,557,0
16296,2235,8963,26028,34355,356257,75111,1146500,2960,19298,12087,22377,1687,237,2222,366,19325,26,12107,560,0
17308,2410,6999,25538,34972,331345,73760,1245750,2970,19344,12106,21318,1661,178,2270,360,19468,21,12192,598,0
16265,2191,8473,23834,35093,307967,72845,1157375,3093,20543,12843,23546,1632,214,2361,354,21587,30,13497,605,0
16307,2211,8851,25794,36560,300417,74278,1129375,2913,19346,12108,21968,1574,225,2146,348,19360,28,12116,547,0
18972,2561,10175,28084,33539,309177,74709,1162250,2976,20013,12554,22372,1465,248,2216,348,19434,25,12169,519,0
17184,2403,9851,25001,37204,351369,75548,1181125,2880,19328,12099,21481,1514,203,2102,352,19451,25,12189,724,0
16297,2271,9187,26472,35718,320098,72959,1203250,2944,19315,12088,21730,1726,259,2278,375,21182,36,13206,651,0
16639,2297,7901,27167,33707,333240,72774,1093125,2871,19422,12171,22290,1503,192,2137,359,19640,28,12320,490,0
16478,2214,6831,26495,34253,314743,73927,1030875,2974,20575,12853,22386,1586,192,2274,352,1366825,508,724003,1563,0
16296,2249,8717,26110,36275,318057,72869,1195250,2988,20912,13096,23102,1532,172,2290,340,19437,26,12178,588,0
16609,2261,9398,29380,35642,303966,74895,1142250,3117,20386,12743,23026,1454,154,2270,333,19977,26,12566,564,0
16278,2060,9225,22315,33379,364605,72726,974875,3139,21018,12991,22090,1508,221,2188,344,21041,24,13170,641,0
17126,2321,7014,23357,36800,347359,78373,1280750,3048,21570,13527,24514,1670,302,2364,352,19354,36,12115,555,0
17205,2383,10647,31233,50269,524379,154731,1143625,2884,19338,12097,21863,1730,174,2410,366,19451,25,12169,651,0
16459,2187,7556,28445,34437,336565,75304,1157625,3115,20709,12776,22039,1637,172,2262,358,19311,24,12085,572,0
16277,2113,7695,21344,35423,373757,72972,974625,2893,19390,12145,21805,1588,183,2330,342,19563,29,12256,645,0
17146,2363,10210,28862,37413,440366,76561,928875,2997,20548,12836,23346,1519,209,2150,339,19445,41,12178,527,0
16282,2108,9687,28668,34233,315202,73786,1184750,63501,1300289,685218,118623,1556,175,2150,373,19302,39,12095,556,0
